Volume,Descrição do Volume,Rótulo,Pasta 1,Pasta 2,Nome do arquivo,Tamanho em bytes
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0009x_SMS06_20110707_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0009x_SMS06_20110708_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0009x_SMS06_20110708_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0009x_SMS06_20110708_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0009x_SMS06_20110709_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110704_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110704_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110705_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110705_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110705_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110706_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110706_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110706_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110707_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110707_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110707_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110708_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110708_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110708_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0010x_SMS26_20110709_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110704_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110704_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110705_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110705_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110705_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110706_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110706_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110706_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110707_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110707_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110707_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110708_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110708_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110708_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0011x_SMS24_20110709_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110705_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110705_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110706_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110706_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110706_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110707_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110707_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110707_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110708_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110708_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110708_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110709_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110709_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110709_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0021x_SMS03_20110710_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110705_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110705_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110706_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110706_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110706_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110707_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110707_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110707_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110708_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110708_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110708_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110709_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110709_183000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110709_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0022x_SMS23_20110710_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0023x_SMS14_20110711_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0023x_SMS14_20110711_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0023x_SMS14_20110712_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0023x_SMS14_20110712_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110711_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110711_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110712_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110712_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110712_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110713_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110713_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110713_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110714_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110714_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110714_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110715_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110715_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110715_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110716_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110716_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110716_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110717_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110717_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110717_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110718_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110718_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110718_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0024x_SMS20_20110719_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110711_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110711_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110712_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110712_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110712_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110713_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110713_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110713_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110714_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110714_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110714_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110715_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110715_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110715_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110716_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110716_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110716_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110717_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110717_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110717_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110718_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110718_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110718_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0025x_SMS09_20110719_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110711_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110711_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110712_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110712_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110712_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110713_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110713_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110713_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110714_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110714_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110714_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110715_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110715_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110715_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110716_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110716_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110716_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110717_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110717_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110717_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110718_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110718_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110718_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0026x_SMS12_20110719_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110711_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110711_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110712_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110712_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110712_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110713_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110713_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110713_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110714_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110714_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110714_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110715_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110715_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110715_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110716_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0027x_SMS10_20110716_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110711_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110711_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110712_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110712_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110712_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110713_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110713_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110713_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110714_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110714_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110714_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110715_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110715_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110715_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110716_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110716_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110716_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110717_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110717_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110717_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110718_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110718_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110718_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0028x_SMSxx_20110719_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110711_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110711_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110712_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110712_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110712_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110713_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110713_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110713_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110714_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110714_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110714_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110715_052400.wav,691200512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110715_182700.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110715_210000.wav,345600512
Mapinguari,CnMemory preto,Mapinguari orig 2010 e 2011,Grav_Originais2011,TS,TSm0029x_SMS28_20110716_052400.wav,691200512
